oktmo,name,year,museums
oktmo,municipality,year,indicator_value
14701000,город Белгород,2014,7.0
14701000,город Белгород,2015,7.0
14701000,город Белгород,2016,7.0
14701000,город Белгород,2017,7.0
14730000,Губкинский,2008,2.0
14730000,Губкинский,2009,2.0
14730000,Губкинский,2010,2.0
14730000,Губкинский,2011,2.0
14730000,Губкинский,2012,1.0
14730000,Губкинский,2013,1.0
14730000,Губкинский,2014,1.0
14730000,Губкинский,2015,1.0
14730000,Губкинский,2016,1.0
14730000,Губкинский,2017,1.0
14740000,Старооскольский,2008,2.0
14740000,Старооскольский,2009,2.0
14740000,Старооскольский,2010,2.0
14740000,Старооскольский,2011,2.0
14740000,Старооскольский,2012,2.0
14740000,Старооскольский,2013,2.0
14740000,Старооскольский,2014,2.0
14740000,Старооскольский,2015,2.0
14740000,Старооскольский,2016,2.0
14740000,Старооскольский,2017,2.0
15604000,Брасовский муниципальный район,2010,1.0
15604000,Брасовский муниципальный район,2011,1.0
15604000,Брасовский муниципальный район,2012,1.0
15604000,Брасовский муниципальный район,2013,1.0
15604000,Брасовский муниципальный район,2014,1.0
15604151,Локотское,2010,1.0
15604151,Локотское,2011,1.0
15604151,Локотское,2012,1.0
15604151,Локотское,2013,1.0
15604151,Локотское,2014,1.0
15608000,Брянский муниципальный район,2008,1.0
15608000,Брянский муниципальный район,2009,1.0
15608000,Брянский муниципальный район,2010,1.0
15608000,Брянский муниципальный район,2011,1.0
15608000,Брянский муниципальный район,2012,1.0
15608000,Брянский муниципальный район,2013,1.0
15608000,Брянский муниципальный район,2014,1.0
15608000,Брянский муниципальный район,2015,1.0
15608000,Брянский муниципальный район,2016,1.0
15608000,Брянский муниципальный район,2017,1.0
15608440,Мичуринское,2007,1.0
15608440,Мичуринское,2008,1.0
15608440,Мичуринское,2009,1.0
15608440,Мичуринское,2010,1.0
15608440,Мичуринское,2011,1.0
15608440,Мичуринское,2012,1.0
15608440,Мичуринское,2013,1.0
15608440,Мичуринское,2014,1.0
15608440,Мичуринское,2015,1.0
15608440,Мичуринское,2016,1.0
15608440,Мичуринское,2017,1.0
15612000,Дубровский муниципальный район,2008,1.0
15612000,Дубровский муниципальный район,2009,1.0
15612000,Дубровский муниципальный район,2010,1.0
15612000,Дубровский муниципальный район,2011,1.0
15612000,Дубровский муниципальный район,2012,1.0
15612000,Дубровский муниципальный район,2013,1.0
15612000,Дубровский муниципальный район,2014,1.0
15612000,Дубровский муниципальный район,2015,1.0
15612000,Дубровский муниципальный район,2016,2.0
15612000,Дубровский муниципальный район,2017,2.0
15612151,Дубровское,2007,1.0
15612151,Дубровское,2008,1.0
15612151,Дубровское,2009,1.0
15612151,Дубровское,2010,1.0
15612151,Дубровское,2011,1.0
15612151,Дубровское,2012,1.0
15612151,Дубровское,2013,1.0
15612151,Дубровское,2014,1.0
15612151,Дубровское,2015,1.0
15612151,Дубровское,2016,1.0
15612151,Дубровское,2017,1.0
15612448,Сещинское,2007,1.0
15612448,Сещинское,2016,1.0
15612448,Сещинское,2017,1.0
15616000,Дятьковский муниципальный район,2008,2.0
15616000,Дятьковский муниципальный район,2009,2.0
15616000,Дятьковский муниципальный район,2010,2.0
15616000,Дятьковский муниципальный район,2011,2.0
15616000,Дятьковский муниципальный район,2012,2.0
15616000,Дятьковский муниципальный район,2013,2.0
15616000,Дятьковский муниципальный район,2014,2.0
15616000,Дятьковский муниципальный район,2015,2.0
15616000,Дятьковский муниципальный район,2016,2.0
15616000,Дятьковский муниципальный район,2017,2.0
15616104,Дятьковское,2007,2.0
15616104,Дятьковское,2008,2.0
15616104,Дятьковское,2009,2.0
15616104,Дятьковское,2010,2.0
15616104,Дятьковское,2011,2.0
15616104,Дятьковское,2012,2.0
15616104,Дятьковское,2013,2.0
15616104,Дятьковское,2014,2.0
15616104,Дятьковское,2015,2.0
15616104,Дятьковское,2016,2.0
15616104,Дятьковское,2017,2.0
15622000,Жуковский муниципальный район,2008,1.0
15622000,Жуковский муниципальный район,2009,1.0
15622000,Жуковский муниципальный район,2010,1.0
15622000,Жуковский муниципальный район,2011,1.0
15622000,Жуковский муниципальный район,2012,1.0
15622000,Жуковский муниципальный район,2013,1.0
15622000,Жуковский муниципальный район,2014,1.0
15622000,Жуковский муниципальный район,2015,1.0
15622000,Жуковский муниципальный район,2016,1.0
15622000,Жуковский муниципальный район,2017,1.0
15622436,Овстугское,2007,1.0
15622436,Овстугское,2008,1.0
15622436,Овстугское,2009,1.0
15622436,Овстугское,2010,1.0
15622436,Овстугское,2011,1.0
15622436,Овстугское,2012,1.0
15622436,Овстугское,2013,1.0
15622436,Овстугское,2014,1.0
