oktmo,name,year,whereabouts,total saldo
41621102,Ивангородское,2019,"Миграция, всего",-276.0
41621102,Ивангородское,2021,"Миграция, всего",-80.0
41621102,Ивангородское,2022,"Миграция, всего",-34.0
41621404,Большелуцкое,2011,"Миграция, всего",168.0
41621404,Большелуцкое,2012,"Миграция, всего",-10.0
41621404,Большелуцкое,2013,"Миграция, всего",29.0
41621404,Большелуцкое,2014,"Миграция, всего",42.0
41621404,Большелуцкое,2015,"Миграция, всего",12.0
41621404,Большелуцкое,2016,"Миграция, всего",-12.0
41621404,Большелуцкое,2017,"Миграция, всего",993.0
41621404,Большелуцкое,2018,"Миграция, всего",-747.0
41621404,Большелуцкое,2019,"Миграция, всего",-169.0
41621404,Большелуцкое,2021,"Миграция, всего",29.0
41621404,Большелуцкое,2022,"Миграция, всего",2.0
41621412,Фалилеевское,2011,"Миграция, всего",48.0
41621412,Фалилеевское,2012,"Миграция, всего",47.0
41621412,Фалилеевское,2013,"Миграция, всего",32.0
41621412,Фалилеевское,2014,"Миграция, всего",41.0
41621412,Фалилеевское,2015,"Миграция, всего",-26.0
41621412,Фалилеевское,2016,"Миграция, всего",-7.0
41621412,Фалилеевское,2017,"Миграция, всего",-31.0
41621412,Фалилеевское,2018,"Миграция, всего",-10.0
41621412,Фалилеевское,2019,"Миграция, всего",-13.0
41621412,Фалилеевское,2020,"Миграция, всего",11.0
41621412,Фалилеевское,2021,"Миграция, всего",-12.0
41621412,Фалилеевское,2022,"Миграция, всего",-1.0
41621420,Котельское,2011,"Миграция, всего",111.0
41621420,Котельское,2012,"Миграция, всего",40.0
41621420,Котельское,2013,"Миграция, всего",104.0
41621420,Котельское,2014,"Миграция, всего",-21.0
41621420,Котельское,2015,"Миграция, всего",36.0
41621420,Котельское,2016,"Миграция, всего",-4.0
41621420,Котельское,2017,"Миграция, всего",-6.0
41621420,Котельское,2018,"Миграция, всего",-56.0
41621420,Котельское,2019,"Миграция, всего",-14.0
41621420,Котельское,2021,"Миграция, всего",6.0
41621420,Котельское,2022,"Миграция, всего",5.0
41621428,Усть-Лужское,2011,"Миграция, всего",103.0
41621428,Усть-Лужское,2012,"Миграция, всего",5.0
41621428,Усть-Лужское,2013,"Миграция, всего",27.0
41621428,Усть-Лужское,2014,"Миграция, всего",23.0
41621428,Усть-Лужское,2015,"Миграция, всего",102.0
41621428,Усть-Лужское,2016,"Миграция, всего",55.0
41621428,Усть-Лужское,2017,"Миграция, всего",-5.0
41621428,Усть-Лужское,2018,"Миграция, всего",-28.0
41621428,Усть-Лужское,2019,"Миграция, всего",40.0
41621428,Усть-Лужское,2020,"Миграция, всего",17.0
41621428,Усть-Лужское,2021,"Миграция, всего",-49.0
41621428,Усть-Лужское,2022,"Миграция, всего",-37.0
41621432,Кузёмкинское,2011,"Миграция, всего",18.0
41621432,Кузёмкинское,2012,"Миграция, всего",41.0
41621432,Кузёмкинское,2013,"Миграция, всего",32.0
41621432,Кузёмкинское,2014,"Миграция, всего",37.0
41621432,Кузёмкинское,2015,"Миграция, всего",-3.0
41621432,Кузёмкинское,2016,"Миграция, всего",-12.0
41621432,Кузёмкинское,2017,"Миграция, всего",13.0
41621432,Кузёмкинское,2018,"Миграция, всего",-5.0
41621432,Кузёмкинское,2019,"Миграция, всего",-16.0
41621432,Кузёмкинское,2020,"Миграция, всего",-13.0
41621432,Кузёмкинское,2021,"Миграция, всего",17.0
41621432,Кузёмкинское,2022,"Миграция, всего",40.0
41621440,Нежновское,2011,"Миграция, всего",55.0
41621440,Нежновское,2012,"Миграция, всего",28.0
41621440,Нежновское,2013,"Миграция, всего",23.0
41621440,Нежновское,2014,"Миграция, всего",0.0
41621440,Нежновское,2015,"Миграция, всего",1.0
41621440,Нежновское,2016,"Миграция, всего",13.0
41621440,Нежновское,2017,"Миграция, всего",-13.0
41621440,Нежновское,2018,"Миграция, всего",-3.0
41621440,Нежновское,2019,"Миграция, всего",-1.0
41621440,Нежновское,2021,"Миграция, всего",10.0
41621440,Нежновское,2022,"Миграция, всего",7.0
41621444,Опольевское,2011,"Миграция, всего",89.0
41621444,Опольевское,2012,"Миграция, всего",64.0
41621444,Опольевское,2013,"Миграция, всего",40.0
41621444,Опольевское,2014,"Миграция, всего",20.0
41621444,Опольевское,2015,"Миграция, всего",41.0
41621444,Опольевское,2016,"Миграция, всего",-25.0
41621444,Опольевское,2017,"Миграция, всего",-19.0
