oktmo,name,year,whereabouts,saldo
41612154,Дубровское,2016,В пределах России,35.0
41612154,Дубровское,2016,Внутрирегиональная,13.0
41612154,Дубровское,2016,Межрегиональная,22.0
41612154,Дубровское,2016,Международная,19.0
41612154,Дубровское,2016,Со странами СНГ,20.0
41612154,Дубровское,2016,С другими зарубежными странами,-1.0
41612154,Дубровское,2016,Внешняя (для региона)  миграция,41.0
41612154,Дубровское,2017,"Миграция, всего",67.0
41612154,Дубровское,2017,В пределах России,60.0
41612154,Дубровское,2017,Внутрирегиональная,9.0
41612154,Дубровское,2017,Межрегиональная,51.0
41612154,Дубровское,2017,Международная,7.0
41612154,Дубровское,2017,Со странами СНГ,9.0
41612154,Дубровское,2017,С другими зарубежными странами,-2.0
41612154,Дубровское,2017,Внешняя (для региона)  миграция,58.0
41612154,Дубровское,2018,"Миграция, всего",140.0
41612154,Дубровское,2018,В пределах России,113.0
41612154,Дубровское,2018,Внутрирегиональная,27.0
41612154,Дубровское,2018,Межрегиональная,86.0
41612154,Дубровское,2018,Международная,27.0
41612154,Дубровское,2018,Со странами СНГ,25.0
41612154,Дубровское,2018,С другими зарубежными странами,2.0
41612154,Дубровское,2018,Внешняя (для региона)  миграция,113.0
41612154,Дубровское,2019,"Миграция, всего",70.0
41612154,Дубровское,2019,В пределах России,64.0
41612154,Дубровское,2019,Внутрирегиональная,-3.0
41612154,Дубровское,2019,Межрегиональная,67.0
41612154,Дубровское,2019,Международная,6.0
