oktmo,name,year,theatres
95715000,город Черногорск,2016,0.0
95715000,город Черногорск,2017,0.0
96701000,город Грозный,2012,4.0
96701000,город Грозный,2013,4.0
96701000,город Грозный,2014,4.0
96701000,город Грозный,2015,3.0
96701000,город Грозный,2016,3.0
96701000,город Грозный,2017,3.0
97701000,город Чебоксары,2007,5.0
97701000,город Чебоксары,2008,5.0
97701000,город Чебоксары,2009,5.0
97701000,город Чебоксары,2010,5.0
97701000,город Чебоксары,2011,5.0
97701000,город Чебоксары,2012,5.0
97701000,город Чебоксары,2013,5.0
97701000,город Чебоксары,2014,5.0
97701000,город Чебоксары,2015,5.0
97701000,город Чебоксары,2016,5.0
97701000,город Чебоксары,2017,5.0
97710000,город Новочебоксарск,2007,1.0
97710000,город Новочебоксарск,2008,1.0
97710000,город Новочебоксарск,2009,1.0
97710000,город Новочебоксарск,2010,1.0
97710000,город Новочебоксарск,2011,1.0
97710000,город Новочебоксарск,2012,1.0
97710000,город Новочебоксарск,2013,1.0
97710000,город Новочебоксарск,2014,1.0
97710000,город Новочебоксарск,2015,1.0
97710000,город Новочебоксарск,2016,1.0
97710000,город Новочебоксарск,2017,1.0
98603000,Алданский муниципальный район,2017,0.0
98603170,поселок Нижний Куранах,2016,0.0
98608000,Амгинский муниципальный район,2012,0.0
98608000,Амгинский муниципальный район,2013,0.0
98608414,Алтанский наслег,2016,0.0
98608429,Амгино-Нахаринский наслег,2016,0.0
98608432,Амгинский наслег,2013,0.0
98608452,Майский наслег,2012,0.0
98608460,Соморсунский наслег,2016,0.0
98618000,Вилюйский муниципальный район,2012,0.0
98618101,город Вилюйск,2015,0.0
98618101,город Вилюйск,2017,0.0
98626000,Нюрбинский муниципальный район,2007,1.0
98626000,Нюрбинский муниципальный район,2008,1.0
98626000,Нюрбинский муниципальный район,2009,1.0
98626000,Нюрбинский муниципальный район,2010,1.0
98626000,Нюрбинский муниципальный район,2011,1.0
98626000,Нюрбинский муниципальный район,2012,1.0
98626000,Нюрбинский муниципальный район,2013,1.0
98626000,Нюрбинский муниципальный район,2014,1.0
98626000,Нюрбинский муниципальный район,2015,1.0
98626000,Нюрбинский муниципальный район,2016,1.0
98626000,Нюрбинский муниципальный район,2017,1.0
98626101,город Нюрба,2007,1.0
98626101,город Нюрба,2008,1.0
98626101,город Нюрба,2009,1.0
98626101,город Нюрба,2010,1.0
98626101,город Нюрба,2011,1.0
98626101,город Нюрба,2012,1.0
98626101,город Нюрба,2013,1.0
98626101,город Нюрба,2014,1.0
98626101,город Нюрба,2015,1.0
98626101,город Нюрба,2016,1.0
98626101,город Нюрба,2017,1.0
98631000,Мирнинский муниципальный район,2008,1.0
98631000,Мирнинский муниципальный район,2009,1.0
98631000,Мирнинский муниципальный район,2010,1.0
98631000,Мирнинский муниципальный район,2011,1.0
98631000,Мирнинский муниципальный район,2012,1.0
98631000,Мирнинский муниципальный район,2013,1.0
98631000,Мирнинский муниципальный район,2014,1.0
98631000,Мирнинский муниципальный район,2015,1.0
98631000,Мирнинский муниципальный район,2016,1.0
98631000,Мирнинский муниципальный район,2017,1.0
98631101,город Мирный,2008,1.0
98631101,город Мирный,2009,1.0
98631101,город Мирный,2010,1.0
98631101,город Мирный,2011,1.0
98631101,город Мирный,2012,1.0
98631101,город Мирный,2013,1.0
98631101,город Мирный,2014,1.0
98631101,город Мирный,2015,1.0
98631101,город Мирный,2016,1.0
98631101,город Мирный,2017,1.0
98633000,Момский муниципальный район,2013,0.0
98633430,Тебюлехский национальный наслег,2013,0.0
98633435,Улахан-Чистайский национальный наслег,2017,0.0
98639000,Оймяконский муниципальный район,2015,0.0
98641430,Кыллахский наслег,2017,0.0
98641435,Мальжагарский наслег,2017,0.0
98650425,Охот-Перевозовский наслег,2017,0.0
98652435,Курбусахский наслег,2017,0.0
98660000,Нерюнгринский муниципальный район,2007,1.0
98660000,Нерюнгринский муниципальный район,2008,1.0
98660000,Нерюнгринский муниципальный район,2009,1.0
98660000,Нерюнгринский муниципальный район,2010,1.0
98660000,Нерюнгринский муниципальный район,2011,1.0
98660000,Нерюнгринский муниципальный район,2012,1.0
98660000,Нерюнгринский муниципальный район,2013,1.0
98660000,Нерюнгринский муниципальный район,2014,1.0
98660000,Нерюнгринский муниципальный район,2015,1.0
98660000,Нерюнгринский муниципальный район,2016,1.0
98660000,Нерюнгринский муниципальный район,2017,1.0
98660101,город Нерюнгри,2007,1.0
98660101,город Нерюнгри,2008,1.0
98660101,город Нерюнгри,2009,1.0
98660101,город Нерюнгри,2010,1.0
98660101,город Нерюнгри,2011,1.0
98660101,город Нерюнгри,2012,1.0
98660101,город Нерюнгри,2013,1.0
98660101,город Нерюнгри,2014,1.0
98660101,город Нерюнгри,2015,1.0
98660101,город Нерюнгри,2016,1.0
98660101,город Нерюнгри,2017,1.0
98701000,город Якутск,2007,5.0
98701000,город Якутск,2008,5.0
98701000,город Якутск,2009,6.0
98701000,город Якутск,2010,6.0
98701000,город Якутск,2011,6.0
98701000,город Якутск,2012,6.0
98701000,город Якутск,2013,6.0
98701000,город Якутск,2014,6.0
98701000,город Якутск,2015,6.0
98701000,город Якутск,2016,7.0
98701000,город Якутск,2017,7.0
99605000,Биробиджанский муниципальный район,2007,0.0
99605000,Биробиджанский муниципальный район,2008,0.0
99605000,Биробиджанский муниципальный район,2009,0.0
99605000,Биробиджанский муниципальный район,2010,0.0
99605000,Биробиджанский муниципальный район,2011,0.0
99605000,Биробиджанский муниципальный район,2017,0.0
99605405,Бирофельдское,2007,0.0
99605405,Бирофельдское,2008,0.0
99605405,Бирофельдское,2009,0.0
99605405,Бирофельдское,2010,0.0
99605405,Бирофельдское,2011,0.0
99605412,Валдгеймское,2007,0.0
99605412,Валдгеймское,2008,0.0
99605412,Валдгеймское,2009,0.0
99605412,Валдгеймское,2010,0.0
99605412,Валдгеймское,2011,0.0
99605415,Надеждинское,2007,0.0
99605415,Надеждинское,2008,0.0
99605415,Надеждинское,2009,0.0
99605415,Надеждинское,2010,0.0
99605415,Надеждинское,2011,0.0
99605420,Дубовское,2007,0.0
99605420,Дубовское,2008,0.0
99605420,Дубовское,2009,0.0
99605420,Дубовское,2010,0.0
99605420,Дубовское,2011,0.0
99605420,Дубовское,2016,0.0
99605420,Дубовское,2017,0.0
99605440,Найфельдское,2007,0.0
99605440,Найфельдское,2008,0.0
99605440,Найфельдское,2009,0.0
99605440,Найфельдское,2010,0.0
99605440,Найфельдское,2011,0.0
99605440,Найфельдское,2017,0.0
99605445,Птичнинское,2007,0.0
99605445,Птичнинское,2008,0.0
99605445,Птичнинское,2009,0.0
99605445,Птичнинское,2010,0.0
99605445,Птичнинское,2011,0.0
99610000,Ленинский муниципальный район,2007,0.0
99610000,Ленинский муниципальный район,2008,0.0
